SSN_ID               WH_ID  LOCN_ID    ISSN_STATUS LAST_UPDATE_DATE 
26170316             FX     C1070302   ST          12-MAR-2008      
26170317             FX     C1070303   ST          12-MAR-2008      
26170318             FX     C1070301   ST          12-MAR-2008      
26170319             FX     C1070304   ST          12-MAR-2008      
26180101             FX     DDFS0000   DS          13-MAR-2008      
26180102             FX     C1120301   ST          12-MAR-2008      
26180103             FX     C1120102   ST          12-MAR-2008      
26180104             FX     C1120201   ST          12-MAR-2008      
26180105             FX     C1120202   ST          12-MAR-2008      
26180106             FX     C1120103   ST          12-MAR-2008      
26180107             FX     C1120104   ST          12-MAR-2008      
26180108             FX     C1120203   ST          12-MAR-2008      
26180109             FX     C1120204   ST          12-MAR-2008      
26180210             PF     00000000   DS          18-MAR-2008      
26180211             PF     00000000   DS          18-MAR-2008      
26180212             PF     00000000   DS          18-MAR-2008      
26180213             FX     DDFS0000   DS          13-MAR-2008      
26180214             FX     DDFS0000   DS          13-MAR-2008      
26180215             FX     DDFS0000   DS          13-MAR-2008      
26180316             FX     C1130302   ST          12-MAR-2008      
26180317             FX     C1130301   ST          12-MAR-2008      
26180318             FX     DDFS0000   DS          25-MAR-2008      
26180319             FX     C1000000   DS          22-MAR-2008      
26190101             FX     DDFS0000   DS          19-MAR-2008      
26190102             FX     DDFS0000   DS          25-MAR-2008      
26190103             FX     DDFS0000   DS          19-MAR-2008      
26190104             FX     DDFS0000   DS          19-MAR-2008      
26190105             FX     DDFS0000   DS          19-MAR-2008      
26190106             FX     DDFS0000   DS          19-MAR-2008      
26190107             FX     DDFS0000   DS          19-MAR-2008      
26190208             FX     DDFS0000   DS          19-MAR-2008      
26190209             FX     C1140202   ST          12-MAR-2008      
26190210             FX     C1140103   ST          12-MAR-2008      
26190211             FX     C1140102   ST          12-MAR-2008      
26190212             FX     C1140104   ST          12-MAR-2008      
26190213             FX     C1140201   ST          12-MAR-2008      
26190214             FX     DDFS0000   DS          19-MAR-2008      
26190315             FX     DDFS0000   DS          22-MAR-2008      
26190316             FX     DDFS0000   DS          22-MAR-2008      
26190317             FX     DDFS0000   DS          22-MAR-2008      
26190318             FX     DDFS0000   DS          22-MAR-2008      
26220101             FX     DDFS0000   DS          14-MAR-2008      
26220102             FX     DDFS0000   DS          14-MAR-2008      
26220103             FX     DDFS0000   DS          14-MAR-2008      
26220104             FX     DDFS0000   DS          14-MAR-2008      
26220105             FX     DDFS0000   DS          14-MAR-2008      
26220106             FX     DDFS0000   DS          14-MAR-2008      
26220107             FX     DDFS0000   DS          14-MAR-2008      
26220108             FX     DDFS0000   DS          14-MAR-2008      
26220209             FX     DDFS0000   DS          14-MAR-2008      
26220210             FX     DDFS0000   DS          14-MAR-2008      
26220211             FX     DDFS0000   DS          14-MAR-2008      
26220212             FX     DDFS0000   DS          14-MAR-2008      
26220213             FX     DDFS0000   DS          14-MAR-2008      
26220214             FX     DDFS0000   DS          14-MAR-2008      
26220215             FX     DDFS0000   DS          14-MAR-2008      
26220316             FX     DDFS0000   DS          14-MAR-2008      
26220317             FX     DDFS0000   DS          14-MAR-2008      
26220318             FX     DDFS0000   DS          14-MAR-2008      
26220319             FX     DDFS0000   DS          14-MAR-2008      
26300101             FX     DDFS0000   DS          13-MAR-2008      
26300202             FX     DDFS0000   DS          13-MAR-2008      
26300203             FX     DDFS0000   DS          13-MAR-2008      
26300204             FX     DDFS0000   DS          13-MAR-2008      
26300205             FX     DDFS0000   DS          13-MAR-2008      
26300206             FX     DDFS0000   DS          13-MAR-2008      
26400101             FX     DDFS0000   DS          16-MAR-2008      
26400202             FX     DDFS0000   DS          16-MAR-2008      
26400303             FX     DDFS0000   DS          16-MAR-2008      
26400304             FX     DDFS0000   DS          16-MAR-2008      
26400405             FX     C3030203   ST          14-MAR-2008      
26400406             FX     DDFS0000   DS          18-MAR-2008      
26400407             FX     DDFS0000   DS          18-MAR-2008      
26400508             FX     C3040203   ST          14-MAR-2008      
26400509             FX     C3040202   ST          14-MAR-2008      
26400510             FX     C3040103   ST          14-MAR-2008      
26400611             FX     DDFS0000   DS          16-MAR-2008      
26400612             FX     DDFS0000   DS          16-MAR-2008      
26400713             FX     DDFS0000   DS          16-MAR-2008      
26410101             FX     C2250202   ST          14-MAR-2008      
26410102             FX     C2250201   ST          14-MAR-2008      
26410103             FX     C2250103   ST          14-MAR-2008      
26410104             FX     C2260203   ST          14-MAR-2008      
26410105             FX     C2250102   ST          19-MAR-2008      
26410106             FX     DDFS0000   DS          20-MAR-2008      
26410107             FX     C2260104   ST          14-MAR-2008      
26410108             FX     C2260101   ST          17-MAR-2008      
26410109             FX     C2250101   ST          14-MAR-2008      
26410110             FX     DDFS0000   DS          20-MAR-2008      
26410111             FX     C2250104   ST          14-MAR-2008      
26410112             FX     DDFS0000   PA           9-APR-2008      
26410113             FX     DDFS0000   PA           9-APR-2008      
26410114             FX     DDFS0000   DS          22-MAR-2008      
26410115             FX     DDFS0000   DS          22-MAR-2008      
26410116             FX     DDFS0000   DS          22-MAR-2008      
26410117             FX     DDFS0000   DS          22-MAR-2008      
26410118             FX     DDFS0000   DS          20-MAR-2008      
26410119             FX     DDFS0000   DS          25-MAR-2008      
26410120             FX     DDFS0000   DS          22-MAR-2008      
26410121             FX     DDFS0000   DS          25-MAR-2008      
26410122             FX     DDFS0000   DS          25-MAR-2008      
26410123             FX     DDFS0000   DS          17-MAR-2008      
26410124             FX     DDFS0000   DS          17-MAR-2008      
26410125             FX     C2260201   ST          14-MAR-2008      
26410126             FX     RD000009   PA          14-MAR-2008      
26420101             FX     DDFS0000   DS          31-MAR-2008      
26420102             FX     DDFS0000   DS          31-MAR-2008      
26420103             FX     DDFS0000   DS          31-MAR-2008      
26420104             FX     C2330103   DS          31-MAR-2008      
26420105             FX     DDFS0000   DS          31-MAR-2008      
26420106             FX     DDFS0000   DS          31-MAR-2008      
26420107             FX     DDFS0000   DS          31-MAR-2008      
26420108             FX     DDFS0000   DS          31-MAR-2008      
26420109             FX     DDFS0000   DS          31-MAR-2008      
